epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.036118991672992706,
0,99,,0.03203141316771507,
0,149,,0.04355122521519661,
0,199,,0.04337131977081299,
0,249,,0.03937387466430664,
0,299,,0.02876429446041584,
0,349,,0.03624744713306427,
0,399,,0.04148579761385918,
0,412,,,0.051948513835668564
0,412,0.03759156912565231,,
1,449,,0.032974690198898315,
1,499,,0.03775564208626747,
1,549,,0.034622661769390106,
1,599,,0.031089477241039276,
1,649,,0.026702672243118286,
1,699,,0.04874373972415924,
1,749,,0.044850535690784454,
1,799,,0.03384042903780937,
1,825,,,0.05061868950724602
1,825,0.0377003513276577,,
2,849,,0.03872467577457428,
2,899,,0.037963613867759705,
2,949,,0.04230208694934845,
2,999,,0.02577488124370575,
2,1049,,0.04692215472459793,
2,1099,,0.024202145636081696,
2,1149,,0.04931357130408287,
2,1199,,0.04098103195428848,
2,1238,,,0.052346840500831604
2,1238,0.03702513128519058,,
3,1249,,0.03899525851011276,
3,1299,,0.03904329612851143,
3,1349,,0.0363583043217659,
3,1399,,0.0434412807226181,
3,1449,,0.04297684133052826,
3,1499,,0.03361021727323532,
3,1549,,0.03301684185862541,
3,1599,,0.04315430298447609,
3,1649,,0.03609749674797058,
3,1651,,,0.051840655505657196
3,1651,0.03743548318743706,,
4,1699,,0.032194361090660095,
4,1749,,0.03238168731331825,
4,1799,,0.03304542228579521,
4,1849,,0.032816290855407715,
4,1899,,0.026986755430698395,
4,1949,,0.03940729424357414,
4,1999,,0.046813979744911194,
4,2049,,0.03481251373887062,
4,2064,,,0.051125138998031616
4,2064,0.03744448721408844,,
5,2099,,0.0355471707880497,
5,2149,,0.03916068375110626,
5,2199,,0.02491556853055954,
5,2249,,0.02845154143869877,
5,2299,,0.03231849521398544,
5,2349,,0.03450993448495865,
5,2399,,0.04769519716501236,
5,2449,,0.036388739943504333,
5,2477,,,0.05176890641450882
5,2477,0.0373595654964447,,
6,2499,,0.04792769253253937,
6,2549,,0.035659994930028915,
6,2599,,0.03440581262111664,
6,2649,,0.044327396899461746,
6,2699,,0.033288270235061646,
6,2749,,0.036910489201545715,
6,2799,,0.038656968623399734,
6,2849,,0.03493615612387657,
6,2890,,,0.05155511572957039
6,2890,0.03715568408370018,,
7,2899,,0.032751113176345825,
7,2949,,0.03588436543941498,
7,2999,,0.027056841179728508,
7,3049,,0.043098051100969315,
7,3099,,0.03772550821304321,
7,3149,,0.034775957465171814,
7,3199,,0.042037785053253174,
7,3249,,0.03572335094213486,
7,3299,,0.029261745512485504,
7,3303,,,0.05140668526291847
7,3303,0.03712514787912369,,
8,3349,,0.04773828759789467,
8,3399,,0.03836484253406525,
8,3449,,0.02451147697865963,
8,3499,,0.030637111514806747,
8,3549,,0.032615479081869125,
8,3599,,0.039724770933389664,
8,3649,,0.04308786615729332,
8,3699,,0.03215582296252251,
8,3716,,,0.051125846803188324
8,3716,0.03724715858697891,,
9,3749,,0.03461747616529465,
9,3799,,0.03934723511338234,
9,3849,,0.03956475481390953,
9,3899,,0.02840983122587204,
9,3949,,0.03692460432648659,
9,3999,,0.039043936878442764,
9,4049,,0.03680089861154556,
9,4099,,0.04998805746436119,
9,4129,,,0.051116108894348145
9,4129,0.03732023388147354,,
10,4149,,0.033535223454236984,
10,4199,,0.035323843359947205,
10,4249,,0.03878829628229141,
10,4299,,0.028055880218744278,
10,4349,,0.042693544179201126,
10,4399,,0.04064779728651047,
10,4449,,0.04166024923324585,
10,4499,,0.033169325441122055,
10,4542,,,0.0518367737531662
10,4542,0.03692101687192917,,
11,4549,,0.03430183231830597,
11,4599,,0.04232759028673172,
11,4649,,0.046124473214149475,
11,4699,,0.03175325691699982,
11,4749,,0.0385543517768383,
11,4799,,0.03478910028934479,
11,4849,,0.031474702060222626,
11,4899,,0.03227880597114563,
11,4949,,0.03160834684967995,
11,4955,,,0.05104360356926918
11,4955,0.03708459809422493,,
12,4999,,0.036624155938625336,
12,5049,,0.0418076366186142,
12,5099,,0.03686521574854851,
12,5149,,0.043327733874320984,
12,5199,,0.031665995717048645,
12,5249,,0.03725091367959976,
12,5299,,0.038549184799194336,
12,5349,,0.035036809742450714,
12,5368,,,0.051946450024843216
12,5368,0.036571357399225235,,
13,5399,,0.0434061735868454,
13,5449,,0.0392720103263855,
13,5499,,0.04618280008435249,
13,5549,,0.026248164474964142,
13,5599,,0.04035898298025131,
13,5649,,0.03412899002432823,
13,5699,,0.03874385729432106,
13,5749,,0.031062254682183266,
13,5781,,,0.05107858404517174
13,5781,0.036719515919685364,,
14,5799,,0.03802822157740593,
14,5849,,0.03387366235256195,
14,5899,,0.031779877841472626,
14,5949,,0.03583221510052681,
14,5999,,0.03456984460353851,
14,6049,,0.03635906055569649,
14,6099,,0.03325800225138664,
14,6149,,0.03249210864305496,
14,6194,,,0.052455127239227295
14,6194,0.03699256479740143,,
15,6199,,0.031856320798397064,
15,6249,,0.031411364674568176,
15,6299,,0.04287363588809967,
15,6349,,0.04240356385707855,
15,6399,,0.046722520142793655,
15,6449,,0.03328676521778107,
15,6499,,0.029099710285663605,
15,6549,,0.037126537412405014,
15,6599,,0.03717992454767227,
15,6607,,,0.05188094824552536
15,6607,0.03703417629003525,,
16,6649,,0.031593646854162216,
16,6699,,0.03899723291397095,
16,6749,,0.03898673877120018,
16,6799,,0.030817247927188873,
16,6849,,0.06635928153991699,
16,6899,,0.04468990117311478,
16,6949,,0.03762244060635567,
16,6999,,0.04155644774436951,
16,7020,,,0.052267223596572876
16,7020,0.036383554339408875,,
17,7049,,0.04077298194169998,
17,7099,,0.029549909755587578,
17,7149,,0.038097821176052094,
17,7199,,0.044562533497810364,
17,7249,,0.03705279529094696,
17,7299,,0.037169016897678375,
17,7349,,0.040426090359687805,
17,7399,,0.04249422252178192,
17,7433,,,0.05203090235590935
17,7433,0.03673045337200165,,
18,7449,,0.041339874267578125,
18,7499,,0.04696854576468468,
18,7549,,0.040289245545864105,
18,7599,,0.0418611504137516,
18,7649,,0.032322682440280914,
18,7699,,0.04477573558688164,
18,7749,,0.039065729826688766,
18,7799,,0.03583427518606186,
18,7846,,,0.051605354994535446
18,7846,0.03634030744433403,,
19,7849,,0.0389932319521904,
19,7899,,0.04025943949818611,
19,7949,,0.04270597919821739,
19,7999,,0.03878064826130867,
19,8049,,0.03878351300954819,
19,8099,,0.03489283472299576,
19,8149,,0.02711585909128189,
19,8199,,0.027817215770483017,
19,8249,,0.04338093847036362,
19,8259,,,0.05185287445783615
19,8259,0.03628823533654213,,
20,8299,,0.03518135845661163,
20,8349,,0.039604201912879944,
20,8399,,0.03130102530121803,
20,8449,,0.02823437564074993,
20,8499,,0.03298943117260933,
20,8549,,0.031312644481658936,
20,8599,,0.03545989841222763,
20,8649,,0.034072212874889374,
20,8672,,,0.051453035324811935
20,8672,0.03663736954331398,,
21,8699,,0.03246740996837616,
21,8749,,0.03771337866783142,
21,8799,,0.026211030781269073,
21,8849,,0.03467733412981033,
21,8899,,0.04165817052125931,
21,8949,,0.029063105583190918,
21,8999,,0.032763976603746414,
21,9049,,0.034527912735939026,
21,9085,,,0.05193563550710678
21,9085,0.036380667239427567,,
22,9099,,0.04274103790521622,
22,9149,,0.02989865280687809,
22,9199,,0.030832631513476372,
22,9249,,0.038738179951906204,
22,9299,,0.030897660180926323,
22,9349,,0.034761104732751846,
22,9399,,0.0300299022346735,
22,9449,,0.03379843011498451,
22,9498,,,0.05181308090686798
22,9498,0.03605036437511444,,
23,9499,,0.042514871805906296,
23,9549,,0.03531131520867348,
23,9599,,0.03193620964884758,
23,9649,,0.04548470675945282,
23,9699,,0.034462615847587585,
23,9749,,0.04609554260969162,
23,9799,,0.026816461235284805,
23,9849,,0.030705098062753677,
23,9899,,0.029114656150341034,
23,9911,,,0.05160895735025406
23,9911,0.036406513303518295,,
24,9949,,0.040047988295555115,
24,9999,,0.039472468197345734,
24,10049,,0.03172320872545242,
24,10099,,0.032678913325071335,
24,10149,,0.03782579302787781,
24,10199,,0.030628465116024017,
24,10249,,0.03680525720119476,
24,10299,,0.040140338242053986,
24,10324,,,0.05189209058880806
24,10324,0.03631611540913582,,
25,10349,,0.0375671312212944,
25,10399,,0.03607393056154251,
25,10449,,0.0358174704015255,
25,10499,,0.03226407989859581,
25,10549,,0.02803155407309532,
25,10599,,0.04027462750673294,
25,10649,,0.042911384254693985,
25,10699,,0.04012957587838173,
25,10737,,,0.05117563530802727
25,10737,0.036234695464372635,,
26,10749,,0.036661457270383835,
26,10799,,0.029074808582663536,
26,10849,,0.03758068382740021,
26,10899,,0.031612787395715714,
26,10949,,0.03357807174324989,
26,10999,,0.03824368491768837,
26,11049,,0.043272171169519424,
26,11099,,0.030068006366491318,
26,11149,,0.036827899515628815,
26,11150,,,0.05070437118411064
26,11150,0.03618355467915535,,
27,11199,,0.04124065116047859,
27,11249,,0.03186126798391342,
27,11299,,0.03531879186630249,
27,11349,,0.030376894399523735,
27,11399,,0.041227445006370544,
27,11449,,0.03561655804514885,
27,11499,,0.03509676456451416,
27,11549,,0.04101996123790741,
27,11563,,,0.05205404385924339
27,11563,0.03615991026163101,,
28,11599,,0.03693374618887901,
28,11649,,0.03354479372501373,
28,11699,,0.0361718013882637,
28,11749,,0.02786935679614544,
28,11799,,0.03505563363432884,
28,11849,,0.03640846535563469,
28,11899,,0.032609228044748306,
28,11949,,0.03577490523457527,
28,11976,,,0.05073684826493263
28,11976,0.03576233237981796,,
29,11999,,0.0407651886343956,
29,12049,,0.04132459685206413,
29,12099,,0.028986258432269096,
29,12149,,0.031670182943344116,
29,12199,,0.03662057965993881,
29,12249,,0.0461125522851944,
29,12299,,0.030310504138469696,
29,12349,,0.04513173922896385,
29,12389,,,0.05073009803891182
29,12389,0.036244966089725494,,
30,12399,,0.03603147715330124,
30,12449,,0.041695673018693924,
30,12499,,0.029309136793017387,
30,12549,,0.03687135875225067,
30,12599,,0.033959392458200455,
30,12649,,0.03331177309155464,
30,12699,,0.03505467623472214,
30,12749,,0.03733497112989426,
30,12799,,0.030552824959158897,
30,12802,,,0.05173211544752121
30,12802,0.0356033630669117,,
31,12849,,0.03801431134343147,
31,12899,,0.035920269787311554,
31,12949,,0.026007508859038353,
31,12999,,0.03594217449426651,
31,13049,,0.041593555361032486,
31,13099,,0.03926001861691475,
31,13149,,0.02880270965397358,
31,13199,,0.035344287753105164,
31,13215,,,0.05184333771467209
31,13215,0.035722482949495316,,
32,13249,,0.03320680558681488,
32,13299,,0.036177828907966614,
32,13349,,0.03240218758583069,
32,13399,,0.029716240242123604,
32,13449,,0.03186047822237015,
32,13499,,0.031455714255571365,
32,13549,,0.02597007341682911,
32,13599,,0.03568064048886299,
32,13628,,,0.05195759981870651
32,13628,0.03635676950216293,,
33,13649,,0.03830632194876671,
33,13699,,0.03727893531322479,
33,13749,,0.03694266825914383,
33,13799,,0.0379776805639267,
33,13849,,0.04049728438258171,
33,13899,,0.04058200120925903,
33,13949,,0.03192674741148949,
33,13999,,0.0375414714217186,
33,14041,,,0.0514543280005455
33,14041,0.03600838780403137,,
34,14049,,0.027871642261743546,
34,14099,,0.03719380497932434,
34,14149,,0.04099246487021446,
34,14199,,0.03863142430782318,
34,14249,,0.02941339835524559,
34,14299,,0.037343088537454605,
34,14349,,0.03985743969678879,
34,14399,,0.033645350486040115,
34,14449,,0.03495572507381439,
34,14454,,,0.05277065932750702
34,14454,0.03567015379667282,,
35,14499,,0.04353741928935051,
35,14549,,0.031705811619758606,
35,14599,,0.030027279630303383,
35,14649,,0.03153757005929947,
35,14699,,0.03987705335021019,
35,14749,,0.04629053175449371,
35,14799,,0.03342968970537186,
35,14849,,0.050695955753326416,
35,14867,,,0.05272414907813072
35,14867,0.03579232469201088,,
36,14899,,0.043490078300237656,
36,14949,,0.040840502828359604,
36,14999,,0.038245681673288345,
36,15049,,0.034521400928497314,
36,15099,,0.04383556544780731,
36,15149,,0.027352767065167427,
36,15199,,0.02957741729915142,
36,15249,,0.02882041223347187,
36,15280,,,0.052624400705099106
36,15280,0.03570360690355301,,
37,15299,,0.03456176817417145,
37,15349,,0.037207234650850296,
37,15399,,0.039645466953516006,
37,15449,,0.042921919375658035,
37,15499,,0.042084574699401855,
37,15549,,0.029700901359319687,
37,15599,,0.028898030519485474,
37,15649,,0.038103245198726654,
37,15693,,,0.051799558103084564
37,15693,0.03542036935687065,,
38,15699,,0.033226341009140015,
38,15749,,0.0433432012796402,
38,15799,,0.034305669367313385,
38,15849,,0.0356866717338562,
38,15899,,0.04019402340054512,
38,15949,,0.03967323526740074,
38,15999,,0.04580003023147583,
38,16049,,0.026447763666510582,
38,16099,,0.04071810469031334,
38,16106,,,0.05113536864519119
38,16106,0.035792719572782516,,
39,16149,,0.031104126945137978,
39,16199,,0.03412730619311333,
39,16249,,0.04349072277545929,
39,16299,,0.03638722002506256,
39,16349,,0.029468582943081856,
39,16399,,0.03378342092037201,
39,16449,,0.03229665011167526,
39,16499,,0.03593773767352104,
39,16519,,,0.05186086148023605
39,16519,0.0350068025290966,,
40,16549,,0.027706583961844444,
40,16599,,0.03768528997898102,
40,16649,,0.03691181167960167,
40,16699,,0.04693424701690674,
40,16749,,0.034124646335840225,
40,16799,,0.03562399372458458,
40,16849,,0.0433051660656929,
40,16899,,0.032572850584983826,
40,16932,,,0.05212661996483803
40,16932,0.0352940708398819,,
41,16949,,0.027293913066387177,
41,16999,,0.03548474609851837,
41,17049,,0.032762035727500916,
41,17099,,0.02793853171169758,
41,17149,,0.03229009360074997,
41,17199,,0.03876868262887001,
41,17249,,0.030231723561882973,
41,17299,,0.0404326431453228,
41,17345,,,0.05166357383131981
41,17345,0.03543969243764877,,
42,17349,,0.039213672280311584,
42,17399,,0.03722549229860306,
42,17449,,0.03297844156622887,
42,17499,,0.03413385525345802,
42,17549,,0.03708072751760483,
42,17599,,0.0322706364095211,
42,17649,,0.04702393338084221,
42,17699,,0.039392147213220596,
42,17749,,0.032030753791332245,
42,17758,,,0.051509227603673935
42,17758,0.03533271700143814,,
43,17799,,0.026893271133303642,
43,17849,,0.03163127601146698,
43,17899,,0.037771549075841904,
43,17949,,0.03303169459104538,
43,17999,,0.03603769838809967,
43,18049,,0.036072880029678345,
43,18099,,0.04111434519290924,
43,18149,,0.040170323103666306,
43,18171,,,0.052408237010240555
43,18171,0.035534732043743134,,
44,18199,,0.03842780739068985,
44,18249,,0.035318657755851746,
44,18299,,0.031058672815561295,
44,18349,,0.03802400454878807,
44,18399,,0.03937515243887901,
44,18449,,0.036441024392843246,
44,18499,,0.03399930149316788,
44,18549,,0.0324527882039547,
44,18584,,,0.05326637998223305
44,18584,0.035229794681072235,,
45,18599,,0.034232012927532196,
45,18649,,0.0317559577524662,
45,18699,,0.03562553599476814,
45,18749,,0.03250320628285408,
45,18799,,0.043501321226358414,
45,18849,,0.03222840279340744,
45,18899,,0.03932351991534233,
45,18949,,0.036435917019844055,
45,18997,,,0.052668556571006775
45,18997,0.03520457446575165,,
46,18999,,0.030279619619250298,
46,19049,,0.04278729856014252,
46,19099,,0.04483625665307045,
46,19149,,0.029175328090786934,
46,19199,,0.032742492854595184,
46,19249,,0.03686758875846863,
46,19299,,0.03583919256925583,
46,19349,,0.027699392288923264,
46,19399,,0.03207094222307205,
46,19410,,,0.05151868984103203
46,19410,0.035400327295064926,,
47,19449,,0.027692347764968872,
47,19499,,0.03209610655903816,
47,19549,,0.034118760377168655,
47,19599,,0.0308392271399498,
47,19649,,0.03181292489171028,
47,19699,,0.04118054360151291,
47,19749,,0.047490015625953674,
47,19799,,0.033844221383333206,
47,19823,,,0.05157819762825966
47,19823,0.034982454031705856,,
48,19849,,0.030122194439172745,
48,19899,,0.0317508839070797,
48,19949,,0.025184132158756256,
48,19999,,0.03764472156763077,
48,20049,,0.02886488102376461,
48,20099,,0.034090057015419006,
48,20149,,0.031493183225393295,
48,20199,,0.0327611044049263,
48,20236,,,0.051683209836483
48,20236,0.035148393362760544,,
49,20249,,0.036915939301252365,
49,20299,,0.040938641875982285,
49,20349,,0.03273897245526314,
49,20399,,0.04514901340007782,
49,20449,,0.0356978178024292,
49,20499,,0.029218189418315887,
49,20549,,0.03430052846670151,
49,20599,,0.036068450659513474,
49,20649,,0.04832685738801956,
49,20649,,,0.05171317607164383
49,20649,0.035177089273929596,,
50,20699,,0.0318974107503891,
50,20749,,0.040843624621629715,
50,20799,,0.0361127145588398,
50,20849,,0.03573237732052803,
50,20899,,0.03590448573231697,
50,20949,,0.03589758276939392,
50,20999,,0.029321955516934395,
50,21049,,0.03223760798573494,
50,21062,,,0.05333870276808739
50,21062,0.03482896462082863,,
51,21099,,0.04868253692984581,
51,21149,,0.03213772922754288,
51,21199,,0.030467046424746513,
51,21249,,0.04038216173648834,
51,21299,,0.04106147587299347,
51,21349,,0.034712765365839005,
51,21399,,0.04273773729801178,
51,21449,,0.0372462123632431,
51,21475,,,0.05229547247290611
51,21475,0.034965984523296356,,
52,21499,,0.03367166593670845,
52,21549,,0.029770029708743095,
52,21599,,0.040472518652677536,
52,21649,,0.03214006870985031,
52,21699,,0.035054806619882584,
52,21749,,0.04517623782157898,
52,21799,,0.04161882400512695,
52,21849,,0.038170479238033295,
52,21888,,,0.05251188948750496
52,21888,0.03527141734957695,,
53,21899,,0.03226508945226669,
53,21949,,0.030593566596508026,
53,21999,,0.045199982821941376,
53,22049,,0.0361427366733551,
53,22099,,0.03160913288593292,
53,22149,,0.041343577206134796,
53,22199,,0.029559016227722168,
53,22249,,0.034817904233932495,
53,22299,,0.023776475340127945,
53,22301,,,0.051964353770017624
53,22301,0.03524911403656006,,
54,22349,,0.041425857692956924,
54,22399,,0.029351796954870224,
54,22449,,0.032254066318273544,
54,22499,,0.03311369568109512,
54,22549,,0.039418477565050125,
54,22599,,0.04148050770163536,
54,22649,,0.04312920197844505,
54,22699,,0.030615555122494698,
54,22714,,,0.051331836730241776
54,22714,0.03472914546728134,,
55,22749,,0.02540726214647293,
55,22799,,0.03158145770430565,
55,22849,,0.025205394253134727,
55,22899,,0.036516521126031876,
55,22949,,0.03811286762356758,
55,22999,,0.04202143847942352,
55,23049,,0.044826142489910126,
55,23099,,0.027307502925395966,
55,23127,,,0.05212923139333725
55,23127,0.0348527729511261,,
56,23149,,0.028476126492023468,
56,23199,,0.038740165531635284,
56,23249,,0.03457921743392944,
56,23299,,0.040616828948259354,
56,23349,,0.03344908356666565,
56,23399,,0.03206207603216171,
56,23449,,0.039267249405384064,
56,23499,,0.029731949791312218,
56,23540,,,0.05230288952589035
56,23540,0.03501570597290993,,
57,23549,,0.038461342453956604,
57,23599,,0.03491976484656334,
57,23649,,0.029882285743951797,
57,23699,,0.03834809362888336,
57,23749,,0.028955377638339996,
57,23799,,0.0322699099779129,
57,23849,,0.0326666496694088,
57,23899,,0.035261377692222595,
57,23949,,0.034199297428131104,
57,23953,,,0.05184393376111984
57,23953,0.03487727418541908,,
58,23999,,0.03150728717446327,
58,24049,,0.026861848309636116,
58,24099,,0.03521021828055382,
58,24149,,0.031995244324207306,
58,24199,,0.034412406384944916,
58,24249,,0.041214026510715485,
58,24299,,0.02891138195991516,
58,24349,,0.03757176920771599,
58,24366,,,0.052232418209314346
58,24366,0.034850697964429855,,
59,24399,,0.029689421877264977,
59,24449,,0.02995057962834835,
59,24499,,0.03305061161518097,
59,24549,,0.023356102406978607,
59,24599,,0.04809289425611496,
59,24649,,0.02930406667292118,
59,24699,,0.036827851086854935,
59,24749,,0.04016678407788277,
59,24779,,,0.051534026861190796
59,24779,0.035361070185899734,,
60,24799,,0.0401654988527298,
60,24849,,0.04209579527378082,
60,24899,,0.029471158981323242,
60,24949,,0.0395766906440258,
60,24999,,0.02585933916270733,
60,25049,,0.04434274137020111,
60,25099,,0.037614114582538605,
60,25149,,0.03350472077727318,
60,25192,,,0.052260622382164
60,25192,0.03485681116580963,,
61,25199,,0.034813474863767624,
61,25249,,0.02653498761355877,
61,25299,,0.03119250200688839,
61,25349,,0.03016352653503418,
61,25399,,0.04792261868715286,
61,25449,,0.03541727364063263,
61,25499,,0.031490717083215714,
61,25549,,0.03754135221242905,
61,25599,,0.02854675054550171,
61,25605,,,0.051197078078985214
61,25605,0.03500492870807648,,
62,25649,,0.030746344476938248,
62,25699,,0.031008899211883545,
62,25749,,0.028813766315579414,
62,25799,,0.042111389338970184,
62,25849,,0.032739415764808655,
62,25899,,0.03466270864009857,
62,25949,,0.037473902106285095,
62,25999,,0.024282660335302353,
62,26018,,,0.052354637533426285
62,26018,0.03461211174726486,,
63,26049,,0.04545249044895172,
63,26099,,0.02822212688624859,
63,26149,,0.024109046906232834,
63,26199,,0.03996140509843826,
63,26249,,0.03182124346494675,
63,26299,,0.03527139127254486,
63,26349,,0.03438034653663635,
63,26399,,0.02959791198372841,
63,26431,,,0.051921214908361435
63,26431,0.03429477661848068,,
64,26449,,0.031142082065343857,
64,26499,,0.03428255394101143,
64,26549,,0.02849029190838337,
64,26599,,0.04582575336098671,
64,26649,,0.026658622547984123,
64,26699,,0.030216803774237633,
64,26749,,0.024928821250796318,
64,26799,,0.030278410762548447,
64,26844,,,0.052335429936647415
64,26844,0.03443409129977226,,
65,26849,,0.038878314197063446,
65,26899,,0.03414247930049896,
65,26949,,0.0338355153799057,
65,26999,,0.029560914263129234,
65,27049,,0.027118859812617302,
65,27099,,0.032338596880435944,
65,27149,,0.03659721091389656,
65,27199,,0.031759023666381836,
65,27249,,0.033812712877988815,
65,27257,,,0.05200817808508873
65,27257,0.034365810453891754,,
66,27299,,0.0329902321100235,
66,27349,,0.03288000077009201,
66,27399,,0.041475169360637665,
66,27449,,0.041436173021793365,
66,27499,,0.028685636818408966,
66,27549,,0.0381314679980278,
66,27599,,0.03421700745820999,
66,27649,,0.030216310173273087,
66,27670,,,0.05183712765574455
66,27670,0.03448076546192169,,
67,27699,,0.03490765765309334,
67,27749,,0.045200128108263016,
67,27799,,0.0305332038551569,
67,27849,,0.028475813567638397,
67,27899,,0.032718122005462646,
67,27949,,0.029904522001743317,
67,27999,,0.030495494604110718,
67,28049,,0.028948716819286346,
67,28083,,,0.05223727598786354
67,28083,0.03455677255988121,,
68,28099,,0.028856443241238594,
68,28149,,0.03214078024029732,
68,28199,,0.02624775469303131,
68,28249,,0.03367387875914574,
68,28299,,0.033935174345970154,
68,28349,,0.03812989592552185,
68,28399,,0.03501570597290993,
68,28449,,0.03073916770517826,
68,28496,,,0.051461298018693924
68,28496,0.03431712090969086,,
69,28499,,0.03677325323224068,
69,28549,,0.03906327858567238,
69,28599,,0.032653406262397766,
69,28649,,0.0339864119887352,
69,28699,,0.034161269664764404,
69,28749,,0.03487243503332138,
69,28799,,0.026128508150577545,
69,28849,,0.033864304423332214,
69,28899,,0.025132380425930023,
69,28909,,,0.05205262824892998
69,28909,0.03437860310077667,,
70,28949,,0.045246466994285583,
70,28999,,0.04298040270805359,
70,29049,,0.04158232361078262,
70,29099,,0.035803571343421936,
70,29149,,0.02637697011232376,
70,29199,,0.025162655860185623,
70,29249,,0.03145439922809601,
70,29299,,0.02648993581533432,
70,29322,,,0.05201888829469681
70,29322,0.03431486338376999,,
71,29349,,0.03551304340362549,
71,29399,,0.0359821580350399,
71,29449,,0.041739221662282944,
71,29499,,0.03755996748805046,
71,29549,,0.049017537385225296,
71,29599,,0.039290111511945724,
71,29649,,0.03499515727162361,
71,29699,,0.04537275806069374,
71,29735,,,0.0527244433760643
71,29735,0.03463630750775337,,
72,29749,,0.04815268516540527,
72,29799,,0.028063258156180382,
72,29849,,0.03859935700893402,
72,29899,,0.03699810802936554,
72,29949,,0.032074227929115295,
72,29999,,0.032864827662706375,
72,30049,,0.03389653190970421,
72,30099,,0.03139558061957359,
72,30148,,,0.05239679664373398
72,30148,0.03423196077346802,,
73,30149,,0.038585636764764786,
73,30199,,0.0468427911400795,
73,30249,,0.038774460554122925,
73,30299,,0.03261609375476837,
73,30349,,0.036405015736818314,
73,30399,,0.04070720449090004,
73,30449,,0.027015507221221924,
73,30499,,0.03971756249666214,
73,30549,,0.041648734360933304,
73,30561,,,0.05176717787981033
73,30561,0.034048162400722504,,
74,30599,,0.032533351331949234,
74,30649,,0.04390615597367287,
74,30699,,0.02817225456237793,
74,30749,,0.02836386300623417,
74,30799,,0.0324319563806057,
74,30849,,0.026701442897319794,
74,30899,,0.0317208468914032,
74,30949,,0.0273479912430048,
74,30974,,,0.05199655890464783
74,30974,0.03407829999923706,,
75,30999,,0.042827580124139786,
75,31049,,0.0375681146979332,
75,31099,,0.04180952534079552,
75,31149,,0.033899739384651184,
75,31199,,0.03592424467206001,
75,31249,,0.043836209923028946,
75,31299,,0.03217710554599762,
75,31349,,0.025979580357670784,
75,31387,,,0.05286465957760811
75,31387,0.034347958862781525,,
76,31399,,0.029626896604895592,
76,31449,,0.02894265204668045,
76,31499,,0.04285044223070145,
76,31549,,0.0406389981508255,
76,31599,,0.023305833339691162,
76,31649,,0.036918770521879196,
76,31699,,0.038339413702487946,
76,31749,,0.03219788894057274,
76,31799,,0.03605429828166962,
76,31800,,,0.053134702146053314
76,31800,0.034500204026699066,,
77,31849,,0.030693139880895615,
77,31899,,0.02994508482515812,
